target,target1,date,is_sick,area,size,speed,x_head,y_head,rotation,x_center,y_center,temperature,temperature_speed
27,m27,10/27/20,FALSE,906.5,19,0.82,0.76,0.51,0.31,0.66,0.51,39.25,-0.39
27,m27,10/27/20,FALSE,212.5,11,8.55,0.7,0.24,0.17,0.69,0.38,39.2,-0.31
27,m27,10/27/20,FALSE,489.5,15,0.45,0.65,0.38,0.15,0.67,0.56,39.95,0.02
27,m27,10/27/20,FALSE,697.5,17,0.28,0.69,0.33,0,0.66,0.54,40.62,0.15
27,m27,10/27/20,FALSE,553,15,1.81,0.73,0.28,0,0.7,0.46,39.29,-0.35
27,m27,10/27/20,FALSE,471,16,0.8,0.67,0.36,0.22,0.69,0.55,39.34,-0.32
27,m27,10/27/20,FALSE,508.5,14,0.28,0.68,0.36,0.23,0.71,0.51,38.14,0.02
27,m27,10/27/20,FALSE,522.5,14,0.45,0.67,0.37,0.5,0.71,0.52,38.83,0.55
27,m27,10/27/20,FALSE,393,12,0.45,0.68,0.39,0.11,0.71,0.52,38.17,0.16
27,m27,10/27/20,FALSE,531,14,0.28,0.67,0.39,0.18,0.71,0.54,38.23,-0.07
27,m27,10/27/20,FALSE,477,14,1.22,0.67,0.4,2.8,0.72,0.54,38.83,-0.06
27,m27,10/27/20,FALSE,530,16,2.34,0.71,0.26,0.11,0.71,0.46,38.41,0.27
27,m27,10/27/20,FALSE,481.5,13,1.97,0.67,0.35,0.24,0.7,0.5,38.32,0.13
27,m27,10/27/20,FALSE,468.5,13,0.4,0.71,0.31,0,0.7,0.48,38.45,0.04
27,m27,10/27/20,FALSE,470,13,0.4,0.72,0.32,0,0.7,0.48,38.04,-0.1
27,m27,10/27/20,FALSE,624.5,14,1.28,0.75,0.38,1.06,0.71,0.51,38.83,0.01
27,m27,10/27/20,FALSE,438,12,0.2,0.67,0.33,1.13,0.7,0.46,38.96,0.09
27,m27,10/27/20,FALSE,621,15,0.8,0.71,0.31,0,0.71,0.5,38.1,-0.09
27,m27,10/27/20,FALSE,984,18,1.61,0.66,0.28,2.05,0.68,0.5,40.09,0.07
27,m27,10/27/20,FALSE,1327.5,30,4,1,0.7,0.63,0.85,0.55,36.93,-0.03
27,m27,10/27/20,FALSE,819,27,5.39,0.99,0.28,0.24,0.92,0.57,39.08,-0.15
27,m27,10/27/20,FALSE,801,27,0.28,0.98,0.46,0.07,0.86,0.24,38.22,-1.45
27,m27,10/27/20,FALSE,737,23,16.8,1,0.39,0,0.93,0.62,40.07,0.79
27,m27,10/27/20,FALSE,675.5,20,5.53,1,0.42,0.37,0.9,0.52,38.81,-0.89
27,m27,10/27/20,FALSE,956.5,22,2.83,0.94,0.26,0.23,0.89,0.52,36.5,0.46
27,m27,10/27/20,FALSE,998.5,23,17.72,0.7,0.03,1.84,0.76,0.29,36.91,0.04
27,m27,10/27/20,FALSE,611.5,16,0.2,0.78,0.53,0.26,0.7,0.46,39.42,0.06
27,m27,10/27/20,FALSE,624,16,0,0.79,0.5,0,0.7,0.5,39.53,0
27,m27,10/27/20,FALSE,936.5,20,0.57,0.77,0.58,0.17,0.67,0.48,39.47,-0.09
27,m27,10/28/20,FALSE,720,17,0.28,0.69,0.29,0.12,0.66,0.49,40.17,0.02
27,m27,10/28/20,FALSE,663,17,0.28,0.68,0.28,0,0.66,0.49,39.86,0
27,m27,10/28/20,FALSE,623.5,17,0.6,0.69,0.29,0,0.67,0.5,40.29,-0.04
27,m27,10/28/20,FALSE,641,16,1.17,0.68,0.29,0,0.67,0.49,40.64,-0.07
27,m27,10/28/20,FALSE,675.5,16,0.63,0.68,0.29,0,0.67,0.49,39.34,-0.08
27,m27,10/28/20,FALSE,201,11,9.62,0.63,0.49,0.7,0.67,0.6,39,-0.73
27,m27,10/28/20,FALSE,484.5,15,0.63,0.76,0.39,0.72,0.68,0.46,38.21,-0.66
27,m27,10/28/20,FALSE,859,22,0.6,0.79,0.56,0,0.67,0.5,38.58,0.19
27,m27,10/28/20,FALSE,259,15,0.8,0.02,0.98,0,0.1,0.9,38.84,0
27,m27,10/28/20,FALSE,586,15,3,0.7,0.29,0.23,0.65,0.45,40.73,0.89
27,m27,10/28/20,FALSE,803,19,0,0.75,0.55,0,0.65,0.45,39.36,0.13
27,m27,10/28/20,FALSE,696,18,0.8,0.68,0.18,0.21,0.66,0.4,39.16,-0.07
27,m27,10/28/20,FALSE,462,19,1.6,1,0.41,0.17,0.94,0.6,39.17,0.23
27,m27,10/28/20,FALSE,861,20,1.61,1,0.21,0,0.89,0.14,38.79,-0.02
27,m27,10/28/20,FALSE,772.5,21,1.26,0.94,0.32,0.19,0.83,0.32,36.6,-0.27
27,m27,10/28/20,FALSE,657.5,18,5.41,0.68,0.42,0,0.73,0.61,38.67,-1.07
27,m27,10/28/20,FALSE,326,15,11.94,0.46,0.55,0.66,0.38,0.46,41.3,-0.48
27,m27,10/28/20,FALSE,346.5,21,14.99,0.93,0.02,0.62,0.81,0.06,36.21,-1.59
27,m27,10/28/20,FALSE,730,24,2.41,0.73,0.44,0.27,0.63,0.24,41.09,-1.26
27,m27,10/28/20,FALSE,763,23,2.01,1,0.41,0.24,0.89,0.28,40.23,0.22
27,m27,10/28/20,FALSE,672.5,20,10.53,0.74,0.24,2.34,0.79,0.46,40.33,2
27,m27,10/28/20,FALSE,503.5,23,3.88,0.98,0.45,0,0.86,0.35,39.69,3.24
27,m27,10/28/20,FALSE,804,26,6.62,0.94,0.44,0.2,0.83,0.25,38.9,-1.91
27,m27,10/28/20,FALSE,671.5,19,14.19,0.87,0.28,1.75,0.81,0.48,39.72,2.21
27,m27,10/28/20,FALSE,672.5,21,3.33,1,0.44,0,0.9,0.57,39.04,-1.03
27,m27,10/28/20,FALSE,656,25,22.04,0.98,0.78,0.62,0.88,0.57,39.04,0.27
27,m27,10/28/20,FALSE,870.5,28,1.8,0.99,0.64,0.08,0.85,0.5,38.16,-1.81
27,m27,10/28/20,FALSE,943,22,2.16,0.91,0.19,0.96,0.8,0.32,37.87,-1.97
27,m27,10/28/20,FALSE,643.5,21,5.25,1,0.37,0.36,0.92,0.56,39.78,0.4
27,m27,10/28/20,FALSE,832,24,108.22,0.96,0.37,1.89,0.83,0.46,38.47,-0.22
27,m27,10/28/20,FALSE,534.5,18,2.72,0.77,0.17,0.58,0.68,0.1,42.59,0.56
27,m27,10/28/20,FALSE,1111.5,26,0.63,0.87,0.38,0,0.73,0.26,38.67,-0.2
27,m27,10/28/20,FALSE,986,20,3.28,0.77,-0.02,2.49,0.79,0.22,37.72,0.07
27,m27,10/28/20,FALSE,914,26,5.99,1,0.3,0.33,0.9,0.54,39.8,-0.75
27,m27,10/28/20,FALSE,1013.5,33,6.83,0.99,0.28,0,0.9,0.64,40.63,-0.81
27,m27,10/28/20,FALSE,763.5,25,1.41,1,0.44,0.07,0.87,0.56,40.74,0.39
27,m27,10/28/20,FALSE,932,26,0.28,0.94,0.45,0.14,0.84,0.21,37.03,-0.17
27,m27,10/28/20,FALSE,923.5,26,9.02,1,0.34,0.34,0.87,0.44,38.85,-0.66
27,m27,10/28/20,FALSE,667,24,1.41,1,0.44,0.3,0.87,0.39,38.87,-0.17
27,m27,10/28/20,FALSE,981.5,21,3.72,0.87,-0.02,0,0.92,0.21,40.42,0.64
27,m27,10/28/20,FALSE,762,25,15.01,1,0.27,0.25,0.87,0.36,39.08,-0.72
27,m27,10/28/20,FALSE,850.5,0,1.2,0.92,0.7,0,0.92,0.7,40.83,-0.11
27,m27,10/28/20,FALSE,754,0,44.15,0.74,0.8,0,0.74,0.8,37.74,-0.36
27,m27,10/28/20,FALSE,607.5,24,2.01,0.99,0.46,0.23,0.86,0.46,39.36,0.15
27,m27,10/28/20,FALSE,672.5,23,1.61,0.97,0.4,0.39,0.84,0.36,39.3,0.34
27,m27,10/28/20,FALSE,654.5,22,0.63,1,0.23,0.3,0.88,0.19,40.37,0.1
27,m27,10/28/20,FALSE,668.5,22,0.82,0.98,0.39,0,0.86,0.34,39.3,-0.27
27,m27,10/28/20,FALSE,793,25,1.41,0.88,0.52,0.29,0.76,0.36,38.58,-0.53
27,m27,10/28/20,FALSE,757.5,19,1.52,0.85,0.25,0.29,0.78,0.44,37.82,-0.65
27,m27,10/28/20,FALSE,748.5,20,0.45,0.88,0.34,0.18,0.79,0.48,39.4,0.13
27,m27,10/28/20,FALSE,486.5,18,0.57,0.82,0.56,0,0.73,0.48,40.91,0.02
27,m27,10/28/20,FALSE,546.5,22,2.95,0.96,0.35,0.2,0.84,0.26,37.4,0.53
27,m27,10/28/20,FALSE,490.5,18,1.02,1,0.37,0.2,0.91,0.31,38.83,0.21
27,m27,10/28/20,FALSE,781,24,0.2,0.96,0.48,0,0.84,0.35,37.41,-0.35
27,m27,10/28/20,FALSE,731,20,3.41,1,0.18,0.12,0.89,0.11,40.83,0.82
27,m27,10/28/20,FALSE,756.5,24,12.31,1,0.45,2.31,0.88,0.31,39.78,-0.79
27,m27,10/28/20,FALSE,481.5,0,2.21,0.63,0.86,0,0.63,0.86,41.52,-0.46
27,m27,10/28/20,FALSE,700.5,21,14.49,0.58,0.27,0.93,0.64,0.49,41.53,-1.3
27,m27,10/28/20,FALSE,731.5,20,1.44,0.63,0.02,0.27,0.69,0.22,41.62,0.01
27,m27,10/28/20,FALSE,477.5,18,6.79,0.94,-0.01,0.77,0.86,0.11,37.95,-1.07
27,m27,10/28/20,FALSE,638,20,0.8,0.89,0.23,0.06,0.79,0.35,39.67,2.78
27,m27,10/28/20,FALSE,720.5,0,55.81,0.77,0.78,0,0.77,0.78,38.47,-2.51
27,m27,10/28/20,FALSE,1006.5,27,24.17,0.21,0.06,1.2,0.16,0.38,37.81,-2.8
27,m27,10/28/20,FALSE,839.5,22,0.89,0.55,0.15,0.17,0.56,0.42,40.31,-0.26
27,m27,10/28/20,FALSE,670,17,0.72,0.65,0.32,0,0.58,0.48,42.09,-0.1
27,m27,10/28/20,FALSE,676,16,0.45,0.65,0.34,0,0.59,0.48,42.14,0.02
27,m27,10/28/20,FALSE,762.5,18,0.45,0.65,0.4,0.26,0.58,0.56,42.05,-0.09
27,m27,10/28/20,FALSE,1049,24,1.46,0.68,0.64,0.19,0.57,0.46,40.26,0.17
27,m27,10/28/20,FALSE,562,16,0.45,0.71,0.45,0,0.63,0.51,42.02,-0.01
27,m27,10/28/20,FALSE,518,15,2.6,0.7,0.38,0.16,0.63,0.49,39.93,0.13
27,m27,10/28/20,FALSE,509.5,15,0.45,0.7,0.38,0.14,0.63,0.49,40.55,-0.2
27,m27,10/28/20,FALSE,998,22,17.09,0.7,0.34,0.62,0.61,0.52,40.09,1
27,m27,10/28/20,FALSE,614.5,20,55.65,0.59,0.81,1.4,0.48,0.89,41.55,2.8
27,m27,10/28/20,FALSE,734,23,27.15,0.79,0.17,0.33,0.72,0.4,41.27,-1.16
27,m27,10/28/20,FALSE,907.5,25,1.9,1,0.45,0.16,0.88,0.29,38.73,-0.36
27,m27,10/28/20,FALSE,972,26,8.41,0.97,0.71,0.96,0.87,0.48,38.52,1.03
27,m27,10/28/20,FALSE,478,20,7.61,0.43,0.08,0,0.32,0.08,42.32,1.86
27,m27,10/28/20,FALSE,922.5,22,48.29,0.55,0.82,0.21,0.43,0.76,40.69,0.22
27,m27,10/28/20,FALSE,782.5,25,5.73,0.98,0.42,0.19,0.86,0.25,38.83,-0.68
27,m27,10/28/20,FALSE,790.5,26,8.68,0.94,0.43,0.28,0.83,0.24,39.06,0.52
27,m27,10/28/20,FALSE,209.5,10,0.4,0.68,0.48,0.29,0.68,0.6,41.18,-0.03
27,m27,10/28/20,FALSE,238,11,1.08,0.68,0.48,0.29,0.68,0.61,40.51,-0.07
27,m27,10/28/20,FALSE,443.5,15,0.45,0.66,0.4,0.15,0.69,0.57,39.62,-0.02
27,m27,10/28/20,FALSE,448.5,15,0.45,0.67,0.39,0.15,0.69,0.57,39.69,-0.02
27,m27,10/28/20,FALSE,1029.5,21,1.41,0.74,0.54,0,0.63,0.54,40.53,0
27,m27,10/28/20,FALSE,1033.5,23,0.57,0.75,0.52,0.19,0.62,0.52,41.04,0.09
27,m27,10/28/20,FALSE,960,20,0.72,0.72,0.31,0,0.63,0.48,39.73,0
27,m27,10/28/20,FALSE,866.5,21,1.22,0.71,0.29,0.17,0.63,0.49,39.2,-0.07
27,m27,10/28/20,FALSE,891,20,1.61,0.71,0.3,0,0.64,0.49,39.11,-0.03
27,m27,10/28/20,FALSE,910,19,0.8,0.67,0.22,0,0.64,0.45,40.38,-0.02
27,m27,10/28/20,FALSE,481.5,14,0.28,0.66,0.35,0.12,0.69,0.51,39.4,0.02
27,m27,10/28/20,FALSE,405,14,0.8,0.67,0.38,0,0.69,0.55,39.05,0.2
27,m27,10/28/20,FALSE,794,24,0.45,0.9,0.35,0.07,0.79,0.18,37.18,0.96
27,m27,10/28/20,FALSE,739.5,22,1.2,0.93,0.34,0.21,0.82,0.25,38.14,0.11
27,m27,10/28/20,FALSE,1116,26,1.8,0.93,0.19,0.31,0.8,0.35,36.25,0.04
27,m27,10/28/20,FALSE,352,21,80.28,0.67,0.9,2.69,0.56,0.92,41.94,2.86
27,m27,10/28/20,FALSE,804,23,4.84,1,0.42,0.32,0.88,0.31,39.17,0.67
27,m27,10/28/20,FALSE,856.5,25,6.21,1,0.45,0.16,0.89,0.28,39.53,0.04
27,m27,10/28/20,FALSE,782.5,0,2.56,0.91,0.18,0,0.91,0.18,40.85,1.41
27,m27,10/28/20,FALSE,800,19,63.51,0.17,-0.02,2.3,0.11,0.16,38.69,-1.81
27,m27,10/28/20,FALSE,345.5,15,3.31,0.75,-0.02,0.59,0.68,0.09,41.46,0.14
27,m27,10/28/20,FALSE,853,21,1.17,0.98,0.22,0.29,0.89,0.41,38.26,1.35
27,m27,10/28/20,FALSE,902.5,20,1.08,0.96,0.21,0.18,0.91,0.42,37.47,0.13
27,m27,10/28/20,FALSE,1069.5,22,1.61,0.81,0.2,0.43,0.84,0.46,38.5,-1.26
27,m27,10/28/20,FALSE,300,15,0.63,0.67,0.94,0.38,0.58,0.91,41.77,-0.16
27,m27,10/28/20,FALSE,1037,24,0.82,0.85,0.18,0.2,0.81,0.46,37.43,-0.02
27,m27,10/28/20,FALSE,995,25,0.72,0.94,0.1,0,0.87,0.38,36.97,0.1
27,m27,10/28/20,FALSE,896.5,25,7.69,0.92,0.79,0.36,0.78,0.82,37.38,0.12
27,m27,10/28/20,FALSE,415,19,7.21,0.62,0.95,0.3,0.52,0.9,41.45,-0.24
27,m27,10/28/20,FALSE,892.5,21,1.26,0.12,0.82,0.06,0.22,0.68,38.76,-3.31
27,m27,10/28/20,FALSE,754.5,21,59.39,0.5,0.69,0.79,0.41,0.82,41.37,0.33
27,m27,10/28/20,FALSE,661.5,20,5.56,0.09,0.95,1.78,0.19,0.86,39.14,0.96
27,m27,10/28/20,FALSE,1306,33,86.09,-0.01,0.76,2.53,0.17,0.79,39.22,-1.92
27,m27,10/28/20,FALSE,709,19,38.7,0.53,0.86,1.3,0.43,0.79,42.46,1.03
27,m27,10/28/20,FALSE,373,19,0.4,0.83,0.98,0,0.73,0.9,39,0.24
27,m27,10/28/20,FALSE,609.5,25,3.61,0.23,-0.02,0,0.1,0.11,39.94,-0.8
27,m27,10/28/20,FALSE,976.5,23,1.08,0.85,0.14,0.14,0.86,0.42,36.87,-0.04
27,m27,10/28/20,FALSE,959,26,29.3,1,0.42,0.36,0.86,0.34,38.24,2.53
27,m27,10/28/20,FALSE,945.5,24,1.84,0.86,0.1,0.21,0.77,0.32,37.84,0.16
27,m27,10/28/20,FALSE,1028.5,21,0.72,0.84,0.17,0.26,0.82,0.42,36.41,0.02
27,m27,10/28/20,FALSE,850.5,20,0.63,0.91,0.17,0,0.83,0.36,37.45,0.02
27,m27,10/28/20,FALSE,905,20,1.61,0.9,0.16,0,0.84,0.36,36.79,-0.02
27,m27,10/28/20,FALSE,958.5,21,0.28,0.9,0.14,0.18,0.84,0.36,36.43,-0.04
27,m27,10/28/20,FALSE,1009.5,21,0.28,0.9,0.12,0.02,0.86,0.36,36.1,0.04
27,m27,10/28/20,FALSE,869.5,19,1.4,0.93,0.34,0.14,0.83,0.35,36.47,-0.09
27,m27,10/28/20,FALSE,860.5,21,0.4,0.94,0.29,0.14,0.82,0.3,36.54,-0.12
27,m27,10/28/20,FALSE,917,23,6.98,0.7,-0.02,0.22,0.77,0.21,37.1,-0.79
27,m27,10/28/20,FALSE,865.5,19,1.81,0.95,0.15,0.05,0.9,0.36,36.19,0.29
27,m27,10/28/20,FALSE,780.5,21,1.44,0.88,0.42,0,0.77,0.45,39.71,0.62
27,m27,10/28/20,FALSE,830,22,10.89,0.82,0.18,0.58,0.78,0.44,38.22,1.04
27,m27,10/28/20,FALSE,911.5,20,0.85,0.88,0.28,0,0.78,0.39,36.97,0.1
27,m27,10/28/20,FALSE,896,19,0.63,0.88,0.3,0,0.78,0.39,37.16,0.09
27,m27,10/28/20,FALSE,796,20,1.44,0.89,0.3,0,0.79,0.42,37.12,-0.05
27,m27,10/28/20,FALSE,985.5,21,0.82,0.91,0.31,0.17,0.81,0.41,36.25,-0.13
27,m27,10/28/20,FALSE,917.5,22,0.8,0.91,0.27,0.34,0.81,0.4,36.41,0
27,m27,10/28/20,FALSE,926.5,22,0.63,0.92,0.26,0.24,0.82,0.39,37.82,-0.11
27,m27,10/28/20,FALSE,883.5,20,1.84,0.86,0.28,0.18,0.77,0.42,37.45,0.15
27,m27,10/28/20,FALSE,904,22,0.2,0.9,0.17,0,0.81,0.35,35.96,-0.14
27,m27,10/28/20,FALSE,893.5,21,0.8,0.9,0.2,0.29,0.81,0.35,36.05,0.17
27,m27,10/28/20,FALSE,812.5,22,0.6,0.9,0.12,0,0.83,0.35,35.92,-0.1
27,m27,10/28/20,FALSE,673,17,0.8,0.86,0.18,0.06,0.81,0.35,36.08,-0.08
27,m27,10/28/20,FALSE,1141.5,21,0.82,0.69,0.14,0,0.76,0.36,37.09,-0.4
27,m27,10/29/20,FALSE,745,17,0.45,0.66,-0.02,0.11,0.68,0.19,41.55,-0.13
27,m27,10/29/20,FALSE,465,16,0.82,0.73,0.06,0.38,0.64,0.1,41.25,-0.07
27,m27,10/29/20,FALSE,634.5,19,1.41,0.77,0.29,0.26,0.67,0.21,38.74,0
27,m27,10/29/20,FALSE,569,20,0.89,0.78,0.44,0,0.69,0.28,39.03,-0.04
27,m27,10/29/20,FALSE,605.5,21,0.89,0.78,0.44,0.18,0.69,0.28,39,0.15
27,m27,10/29/20,FALSE,557.5,20,1.65,0.78,0.43,0,0.69,0.28,39.01,-0.08
27,m27,10/29/20,FALSE,693.5,20,0.28,0.79,0.34,0.25,0.69,0.24,38.72,-0.06
27,m27,10/29/20,FALSE,647.5,20,1.79,0.8,0.31,0,0.69,0.25,38.21,-0.05
27,m27,10/29/20,FALSE,952,22,1.41,0.8,0.26,0,0.68,0.26,40.33,-0.02
27,m27,10/29/20,FALSE,670,20,0.28,0.8,0.26,0.15,0.69,0.26,38.6,-0.12
27,m27,10/29/20,FALSE,384.5,11,1.26,0.69,0.09,0.29,0.68,0.22,38.56,0.02
27,m27,10/29/20,FALSE,873,27,2.04,1,0.67,0.12,0.88,0.48,38.58,-1.16
27,m27,10/29/20,FALSE,857,22,1.71,0.82,0.15,0,0.89,0.39,36.27,0.41
27,m27,10/29/20,FALSE,1049,25,7.07,0.94,0.47,0.58,0.81,0.36,36.97,-0.89
27,m27,10/29/20,FALSE,876,21,1.81,0.79,0.19,0.23,0.85,0.41,38.43,-0.3
27,m27,10/29/20,FALSE,994,23,6.11,0.88,0.1,2.5,0.93,0.38,39.76,-1.22
27,m27,10/29/20,FALSE,906.5,26,2.34,0.98,0.67,0.25,0.87,0.45,38.58,-1.97
27,m27,10/29/20,FALSE,900,24,0.72,0.89,0.7,0,0.78,0.52,38.77,-0.27
27,m27,10/29/20,FALSE,615,22,2.43,0.75,0.32,0.11,0.63,0.22,41.04,-0.58
27,m27,10/29/20,FALSE,843,23,12.61,1,0.58,0.46,0.88,0.46,39.82,1.85
27,m27,10/29/20,FALSE,439.5,21,9.02,1,0.77,0.94,0.88,0.76,41.26,0.26
27,m27,10/29/20,FALSE,276.5,14,10.5,0.13,0.94,2.16,0.21,0.92,38.1,-1.06
27,m27,10/29/20,FALSE,806,24,16.82,1,0.57,0,0.89,0.4,40.57,1.08
27,m27,10/29/20,FALSE,973,23,2.72,0.86,0.13,0,0.89,0.41,36.91,-1.33
27,m27,10/29/20,FALSE,518.5,16,10.62,0.19,0.19,0.34,0.11,0.11,38.61,0.13
27,m27,10/29/20,FALSE,496,17,55.04,0.71,-0.02,0,0.71,0.19,39.07,0.64
27,m27,10/29/20,FALSE,209,15,78.85,0.76,0.02,0.96,0.68,0.05,41.04,-0.53
27,m27,10/29/20,FALSE,636.5,21,3.26,0.65,0.3,0.22,0.68,0.55,39.75,-0.58
27,m27,10/29/20,FALSE,716.5,23,22,0.28,-0.02,2.4,0.3,0.26,41.07,2.55
27,m27,10/29/20,FALSE,696.5,19,0.45,0.77,0.32,0,0.73,0.54,37.91,-0.06
27,m27,10/29/20,FALSE,1022,26,0.8,0.92,0.18,0,0.79,0.35,37.38,0.1
27,m27,10/29/20,FALSE,982,22,0.63,0.88,0.2,0,0.79,0.39,38.29,0.21
27,m27,10/29/20,FALSE,1089,22,0.4,0.86,0.55,0.21,0.78,0.35,36.7,0.14
27,m27,10/29/20,FALSE,1021.5,20,0.82,0.83,0.24,0,0.74,0.39,41.3,0.12
27,m27,10/29/20,FALSE,1020,21,0.82,0.84,0.24,0,0.74,0.39,41.5,-0.05
27,m27,10/29/20,FALSE,1023.5,22,1.81,0.83,0.21,0.21,0.75,0.41,38.21,-0.02
27,m27,10/29/20,FALSE,847.5,20,0.2,0.83,0.26,0,0.76,0.45,37.15,-0.02
27,m27,10/29/20,FALSE,947.5,21,0.57,0.84,0.22,0.16,0.77,0.42,36.61,-0.04
27,m27,10/29/20,FALSE,1068.5,24,0.6,0.92,0.39,0,0.78,0.4,35.88,0.02
27,m27,10/29/20,FALSE,789.5,20,0.4,0.91,0.32,0,0.8,0.38,37.18,0
27,m27,10/29/20,FALSE,750,19,1.08,0.83,0.23,0.17,0.74,0.38,38.8,-0.03
27,m27,10/29/20,FALSE,795,20,0.82,0.84,0.24,0,0.74,0.39,39.99,-0.01
27,m27,10/29/20,FALSE,1174.5,25,2.61,0.91,0.47,0.36,0.78,0.36,35.82,-2.38
27,m27,10/29/20,FALSE,788,19,2.6,0.77,0.02,0.17,0.77,0.26,37.66,-0.2
27,m27,10/29/20,FALSE,996,23,0.82,0.89,0.12,0.15,0.81,0.34,36.97,-0.1
27,m27,10/29/20,FALSE,352,16,0.6,0.11,0.93,0,0.2,0.91,37.02,-0.15
27,m27,10/29/20,FALSE,284,16,45.36,0.86,0.94,2.43,0.77,0.91,36.29,-2.79
27,m27,10/29/20,FALSE,1025.5,24,28.98,0.97,0.72,1.38,0.84,0.78,37.16,1.16
27,m27,10/29/20,FALSE,540.5,26,0.82,0.95,0.66,0,0.84,0.45,39.89,0.15
27,m27,10/29/20,FALSE,1017,33,4.4,1,0.29,0,0.89,0.62,41.18,-0.09
27,m27,10/29/20,FALSE,807.5,0,1,0.73,0.8,0,0.73,0.8,37.45,-0.18
27,m27,10/29/20,FALSE,296,18,5.69,0.81,0.95,0,0.71,0.91,40.95,-0.32
27,m27,10/29/20,FALSE,877.5,21,3.13,0.82,0,0,0.88,0.22,38.22,0.36
27,m27,10/29/20,FALSE,821,0,1.97,0.9,0.45,0,0.9,0.45,40.85,0.06
27,m27,10/29/20,FALSE,656.5,18,3.42,0.21,0.22,0,0.12,0.12,38.25,-0.17
27,m27,10/29/20,FALSE,994.5,22,0.6,0.88,0.23,0.18,0.87,0.5,38.92,-0.17
27,m27,10/29/20,FALSE,883,0,3.96,0.91,0.42,0,0.91,0.42,39.49,-1.6
27,m27,10/29/20,FALSE,797,25,11.32,0.22,-0.01,1.19,0.1,0.16,39.82,0.66
27,m27,10/29/20,FALSE,734.5,22,2.01,0.65,0.24,0,0.71,0.48,42.8,1.43
27,m27,10/29/20,FALSE,785.5,18,0.28,0.68,0.32,0,0.71,0.54,39.51,-0.04
27,m27,10/29/20,FALSE,1102,22,0.2,0.82,0.65,0.24,0.71,0.55,40.91,-0.11
27,m27,10/29/20,FALSE,1152,23,0.28,0.83,0.69,0.24,0.71,0.56,40.4,-0.04
27,m27,10/29/20,FALSE,1195,23,0.2,0.82,0.69,0.15,0.71,0.55,40.06,-0.09
27,m27,10/29/20,FALSE,892,21,3.98,0.64,0.4,2.69,0.72,0.59,40.13,0.14
27,m27,10/29/20,FALSE,1101,20,0.45,0.66,0.28,0,0.73,0.49,41.23,0.11
27,m27,10/29/20,FALSE,1052.5,22,0.85,0.82,0.62,0.33,0.72,0.49,40.26,-0.05
27,m27,10/29/20,FALSE,899,20,0.63,0.79,0.27,0,0.73,0.49,38.28,0.13
27,m27,10/29/20,FALSE,892.5,21,0.63,0.8,0.26,0,0.73,0.49,38.01,0.08
27,m27,10/29/20,FALSE,891,20,0.45,0.81,0.28,0,0.74,0.48,38.25,0.04
27,m27,10/29/20,FALSE,918.5,21,0.45,0.81,0.27,0.06,0.74,0.48,38.01,-0.16
27,m27,10/29/20,FALSE,838,19,0.45,0.66,0.27,0.01,0.73,0.46,38.45,-0.04
27,m27,10/29/20,FALSE,887,20,0.4,0.66,0.24,0,0.73,0.45,38.01,0.08
27,m27,10/29/20,FALSE,902,20,0.72,0.73,0.28,0.27,0.72,0.52,39.14,0.05
27,m27,10/29/20,FALSE,1100.5,21,0,0.82,0.3,0.25,0.75,0.5,37.76,0.02
27,m27,10/29/20,FALSE,864.5,21,0.8,0.84,0.64,0.31,0.76,0.45,37.57,0.1
27,m27,10/29/20,FALSE,437,19,4.47,0.15,0.96,0.32,0.26,0.9,41.3,-0.23
27,m27,10/29/20,FALSE,739,0,20.82,0.71,0.82,0,0.71,0.82,41.77,3.61
27,m27,10/29/20,FALSE,867.5,20,0.2,0.82,0.45,0.37,0.71,0.4,41.11,0.51
27,m27,10/29/20,FALSE,904,20,0.63,0.82,0.48,0.34,0.72,0.41,40.11,0.14
27,m27,10/29/20,FALSE,945,21,0.63,0.83,0.5,0.3,0.72,0.41,39.82,0.04
27,m27,10/29/20,FALSE,971.5,22,0.45,0.83,0.52,0,0.71,0.42,39.38,0.06
27,m27,10/29/20,FALSE,732.5,19,1.22,0.78,0.32,0.18,0.69,0.42,40.33,0.07
27,m27,10/29/20,FALSE,757.5,18,0.45,0.77,0.31,0,0.69,0.42,40.33,-0.04
27,m27,10/29/20,FALSE,734,18,0.45,0.77,0.3,0.36,0.69,0.42,40.35,0.2
27,m27,10/29/20,FALSE,686.5,19,1.4,0.8,0.47,0.32,0.7,0.46,40.55,0.06
27,m27,10/29/20,FALSE,1020,23,0.45,0.87,0.46,0.18,0.74,0.42,37.8,-0.02
27,m27,10/29/20,FALSE,886.5,23,1.44,0.87,0.49,0,0.74,0.42,38.08,0
27,m27,10/29/20,FALSE,1018.5,22,0.72,0.84,0.56,0,0.73,0.42,37.28,0.02
27,m27,10/29/20,FALSE,649,19,0.82,0.81,0.43,0,0.71,0.46,39.73,0
27,m27,10/29/20,FALSE,805,21,0.82,0.82,0.42,0,0.71,0.46,39.42,0
27,m27,10/29/20,FALSE,592,16,3.3,0.72,0.26,0,0.69,0.45,38.19,0.37
27,m27,10/29/20,FALSE,605.5,17,2.06,0.67,0.29,0.27,0.7,0.49,38.52,-0.04
27,m27,10/29/20,FALSE,798,20,0.6,0.84,0.3,0,0.73,0.4,38.72,-0.06
27,m27,10/29/20,FALSE,708,19,1.97,0.82,0.17,0.19,0.75,0.35,37.69,-0.07
