date1,date,target,target1,is_sick,area,size,speed,x_head,y_head,rotation,x_center,y_center,temperature,temperature_speed
44137.00,11/02/20,25,m25,FALSE,615.95,18.57,4.78,0.46,0.22,0.22,0.39,0.23,39.45,0.01
44137.00,11/02/20,25,m25,FALSE,616.38,18.57,4.78,0.46,0.22,0.22,0.39,0.23,39.45,0.01
44137.00,11/02/20,25,m25,FALSE,617.08,18.56,4.78,0.46,0.22,0.22,0.39,0.23,39.45,0.01
44137.00,11/02/20,25,m25,FALSE,617.81,18.54,4.78,0.46,0.22,0.22,0.39,0.23,39.44,0.01
44137.00,11/02/20,25,m25,FALSE,618.77,18.52,4.78,0.46,0.22,0.22,0.39,0.23,39.43,0.01
44137.00,11/02/20,25,m25,FALSE,619.49,18.5,4.78,0.46,0.22,0.22,0.39,0.23,39.43,0.01
44137.00,11/02/20,25,m25,FALSE,620.19,18.48,4.78,0.46,0.22,0.22,0.39,0.23,39.43,0.01
44137.00,11/02/20,25,m25,FALSE,620.92,18.47,4.79,0.46,0.22,0.22,0.39,0.23,39.43,0.01
44137.00,11/02/20,25,m25,FALSE,621.7,18.46,4.79,0.46,0.22,0.22,0.39,0.23,39.43,0.01
44137.00,11/02/20,25,m25,FALSE,622.76,18.45,4.79,0.46,0.22,0.22,0.39,0.23,39.43,0.01
44137.00,11/02/20,25,m25,FALSE,623.98,18.46,4.78,0.46,0.22,0.22,0.39,0.23,39.43,0.01
44137.00,11/02/20,25,m25,FALSE,624.4,18.45,4.78,0.46,0.22,0.22,0.39,0.23,39.43,0.01
44137.00,11/02/20,25,m25,FALSE,624.02,18.43,4.78,0.46,0.22,0.21,0.39,0.23,39.44,0.01
44137.00,11/02/20,25,m25,FALSE,623.55,18.42,4.78,0.46,0.22,0.21,0.39,0.23,39.44,0.01
44137.00,11/02/20,25,m25,FALSE,623.21,18.41,4.79,0.46,0.22,0.21,0.39,0.23,39.44,0.01
44137.00,11/02/20,25,m25,FALSE,623.41,18.4,4.79,0.46,0.22,0.22,0.4,0.23,39.44,0.01
44137.00,11/02/20,25,m25,FALSE,624.02,18.4,4.79,0.46,0.22,0.22,0.4,0.23,39.44,0.01
44137.00,11/02/20,25,m25,FALSE,624.97,18.4,4.78,0.46,0.22,0.22,0.4,0.23,39.44,0.01
44137.00,11/02/20,25,m25,FALSE,626.28,18.4,4.78,0.47,0.22,0.22,0.4,0.23,39.44,0.01
44137.00,11/02/20,25,m25,FALSE,627.56,18.41,4.78,0.47,0.22,0.22,0.4,0.23,39.44,0.01
44137.00,11/02/20,25,m25,FALSE,628.51,18.4,4.78,0.47,0.22,0.22,0.4,0.23,39.43,0.01
44137.00,11/02/20,25,m25,FALSE,629.15,18.39,4.78,0.47,0.22,0.22,0.4,0.23,39.43,0.01
44137.00,11/02/20,25,m25,FALSE,629.4,18.37,4.78,0.47,0.22,0.22,0.4,0.23,39.42,0.01
44137.00,11/02/20,25,m25,FALSE,629.44,18.36,4.78,0.47,0.22,0.22,0.4,0.23,39.42,0.02
44137.00,11/02/20,25,m25,FALSE,629.68,18.35,4.78,0.47,0.22,0.23,0.4,0.23,39.42,0.02
44137.00,11/02/20,25,m25,FALSE,630.45,18.35,4.78,0.47,0.22,0.23,0.4,0.23,39.42,0.02
44137.00,11/02/20,25,m25,FALSE,631.55,18.38,4.78,0.47,0.22,0.23,0.4,0.23,39.41,0.02
44137.00,11/02/20,25,m25,FALSE,633.05,18.4,4.78,0.47,0.22,0.22,0.4,0.23,39.4,0.02
44137.00,11/02/20,25,m25,FALSE,634.84,18.42,4.78,0.47,0.22,0.22,0.4,0.23,39.41,0.02
44137.00,11/02/20,25,m25,FALSE,636.28,18.43,4.78,0.47,0.22,0.22,0.41,0.23,39.41,0.01
44137.00,11/02/20,25,m25,FALSE,637.24,18.43,4.78,0.47,0.22,0.22,0.41,0.23,39.41,0.02
44137.00,11/02/20,25,m25,FALSE,637.96,18.43,4.78,0.47,0.22,0.22,0.41,0.23,39.42,0.02
44137.00,11/02/20,25,m25,FALSE,639.18,18.42,4.78,0.47,0.22,0.22,0.41,0.23,39.42,0.02
44137.00,11/02/20,25,m25,FALSE,640.44,18.42,4.78,0.48,0.22,0.22,0.41,0.23,39.42,0.02
44137.00,11/02/20,25,m25,FALSE,641.45,18.42,4.78,0.48,0.22,0.22,0.41,0.24,39.43,0.02
44137.00,11/02/20,25,m25,FALSE,642.8,18.42,4.78,0.48,0.22,0.22,0.41,0.24,39.43,0.02
44137.00,11/02/20,25,m25,FALSE,644.23,18.42,4.79,0.48,0.22,0.22,0.41,0.24,39.44,0.02
44137.00,11/02/20,25,m25,FALSE,645.59,18.43,4.79,0.48,0.22,0.22,0.41,0.24,39.44,0.02
44137.00,11/02/20,25,m25,FALSE,647.03,18.43,4.79,0.48,0.22,0.22,0.41,0.24,39.44,0.02
44137.00,11/02/20,25,m25,FALSE,648.6,18.43,4.78,0.48,0.22,0.22,0.41,0.24,39.43,0.01
44137.00,11/02/20,25,m25,FALSE,650.76,18.46,4.78,0.48,0.22,0.22,0.41,0.24,39.43,0.01
44137.00,11/02/20,25,m25,FALSE,652.7,18.49,4.78,0.48,0.22,0.22,0.42,0.24,39.43,0.01
44137.00,11/02/20,25,m25,FALSE,654.6,18.5,4.78,0.48,0.22,0.22,0.42,0.24,39.42,0.01
44137.00,11/02/20,25,m25,FALSE,656.47,18.51,4.78,0.48,0.22,0.22,0.42,0.24,39.42,0.02
44137.00,11/02/20,25,m25,FALSE,657.56,18.51,4.87,0.48,0.22,0.22,0.42,0.24,39.43,0.02
44137.00,11/02/20,25,m25,FALSE,658.66,18.51,4.96,0.48,0.22,0.22,0.42,0.24,39.44,0.02
44137.00,11/02/20,25,m25,FALSE,659.24,18.51,5,0.48,0.23,0.23,0.42,0.24,39.45,0.02
44137.00,11/02/20,25,m25,FALSE,659.44,18.49,5.04,0.48,0.23,0.23,0.42,0.24,39.45,0.02
44137.00,11/02/20,25,m25,FALSE,659.96,18.45,5.07,0.48,0.23,0.23,0.42,0.25,39.45,0.02
44137.00,11/02/20,25,m25,FALSE,660.26,18.45,5.09,0.48,0.23,0.23,0.42,0.25,39.46,0.01
44137.00,11/02/20,25,m25,FALSE,660.65,18.44,5.09,0.48,0.24,0.23,0.42,0.25,39.46,0.01
44137.00,11/02/20,25,m25,FALSE,661.21,18.44,5.13,0.48,0.24,0.24,0.42,0.25,39.46,0.02
44137.00,11/02/20,25,m25,FALSE,661.78,18.44,5.18,0.48,0.24,0.24,0.42,0.26,39.46,0.02
44137.00,11/02/20,25,m25,FALSE,662.8,18.43,5.21,0.48,0.24,0.25,0.42,0.26,39.45,0.02
44137.00,11/02/20,25,m25,FALSE,664.17,18.43,5.21,0.48,0.24,0.25,0.42,0.26,39.45,0.02
44137.00,11/02/20,25,m25,FALSE,665.76,18.43,5.21,0.48,0.25,0.25,0.42,0.26,39.44,0.02
44137.00,11/02/20,25,m25,FALSE,667.39,18.42,5.21,0.48,0.25,0.25,0.42,0.26,39.43,0.02
44137.00,11/02/20,25,m25,FALSE,668.8,18.42,5.21,0.48,0.25,0.25,0.42,0.26,39.42,0.02
44137.00,11/02/20,25,m25,FALSE,670.23,18.43,5.21,0.47,0.25,0.25,0.42,0.26,39.42,0.02
44137.00,11/02/20,25,m25,FALSE,671.69,18.44,5.21,0.47,0.25,0.25,0.42,0.27,39.42,0.02
44137.00,11/02/20,25,m25,FALSE,672.96,18.44,5.22,0.47,0.26,0.25,0.42,0.27,39.41,0.02
44137.00,11/02/20,25,m25,FALSE,673.85,18.43,5.24,0.47,0.26,0.25,0.42,0.27,39.41,0.01
44137.00,11/02/20,25,m25,FALSE,674.06,18.42,5.26,0.47,0.26,0.25,0.42,0.27,39.4,0.02
44137.00,11/02/20,25,m25,FALSE,673.99,18.43,5.27,0.48,0.26,0.25,0.42,0.27,39.4,0.02
44137.00,11/02/20,25,m25,FALSE,674.58,18.44,5.29,0.48,0.26,0.25,0.42,0.27,39.4,0.03
44137.00,11/02/20,25,m25,FALSE,675.21,18.44,5.3,0.48,0.26,0.25,0.42,0.27,39.4,0.03
44137.00,11/02/20,25,m25,FALSE,675.66,18.45,5.32,0.48,0.26,0.25,0.42,0.27,39.4,0.03
44137.00,11/02/20,25,m25,FALSE,676.53,18.45,5.37,0.48,0.26,0.26,0.43,0.28,39.41,0.04
44137.00,11/02/20,25,m25,FALSE,677.44,18.45,5.4,0.48,0.27,0.26,0.43,0.28,39.4,0.03
44137.00,11/02/20,25,m25,FALSE,677.29,18.44,5.4,0.48,0.27,0.27,0.43,0.28,39.4,0.03
44137.00,11/02/20,25,m25,FALSE,677.33,18.44,5.41,0.48,0.27,0.27,0.43,0.28,39.4,0.03
44137.00,11/02/20,25,m25,FALSE,678.72,18.45,5.41,0.48,0.26,0.27,0.43,0.28,39.39,0.03
44137.00,11/02/20,25,m25,FALSE,680.06,18.45,5.43,0.49,0.26,0.27,0.43,0.28,39.38,0.03
44137.00,11/02/20,25,m25,FALSE,680.91,18.45,5.45,0.49,0.26,0.27,0.44,0.28,39.38,0.02
44137.00,11/02/20,25,m25,FALSE,680.89,18.44,5.47,0.49,0.27,0.27,0.44,0.28,39.38,0.02
44137.00,11/02/20,25,m25,FALSE,680.88,18.42,5.49,0.49,0.27,0.27,0.44,0.28,39.37,0.03
44137.00,11/02/20,25,m25,FALSE,682.03,18.42,5.49,0.49,0.27,0.27,0.44,0.29,39.36,0.03
44137.00,11/02/20,25,m25,FALSE,683.25,18.42,5.49,0.49,0.27,0.27,0.44,0.29,39.36,0.03
44137.00,11/02/20,25,m25,FALSE,683.68,18.41,5.49,0.49,0.27,0.27,0.44,0.29,39.35,0.03
44137.00,11/02/20,25,m25,FALSE,684.58,18.41,5.49,0.49,0.27,0.27,0.44,0.29,39.35,0.03
44137.00,11/02/20,25,m25,FALSE,685.96,18.43,5.48,0.5,0.27,0.27,0.44,0.29,39.34,0.03
44137.00,11/02/20,25,m25,FALSE,687.23,18.45,5.52,0.5,0.27,0.27,0.44,0.29,39.34,0.02
44137.00,11/02/20,25,m25,FALSE,689.17,18.47,5.58,0.5,0.28,0.27,0.45,0.29,39.33,0.02
44137.00,11/02/20,25,m25,FALSE,692.16,18.51,5.63,0.5,0.28,0.28,0.45,0.29,39.33,0.01
44137.00,11/02/20,25,m25,FALSE,694.95,18.55,5.64,0.5,0.28,0.27,0.45,0.3,39.32,0.01
44137.00,11/02/20,25,m25,FALSE,695.42,18.56,5.64,0.5,0.28,0.27,0.45,0.3,39.33,0.01
44137.00,11/02/20,25,m25,FALSE,695.3,18.57,5.66,0.5,0.28,0.28,0.45,0.3,39.33,0.01
44137.00,11/02/20,25,m25,FALSE,696.16,18.59,5.68,0.5,0.28,0.28,0.45,0.3,39.33,0.01
44137.00,11/02/20,25,m25,FALSE,697.07,18.6,5.68,0.5,0.29,0.28,0.45,0.31,39.33,0.01
44137.00,11/02/20,25,m25,FALSE,698.27,18.63,5.58,0.5,0.29,0.27,0.45,0.31,39.33,0.02
44137.00,11/02/20,25,m25,FALSE,698.47,18.63,5.47,0.5,0.29,0.27,0.45,0.31,39.34,0.02
44137.00,11/02/20,25,m25,FALSE,697.46,18.61,5.35,0.5,0.29,0.27,0.45,0.31,39.35,0.03
44137.00,11/02/20,25,m25,FALSE,697.46,18.61,5.21,0.5,0.29,0.27,0.45,0.31,39.35,0.03
44137.00,11/02/20,25,m25,FALSE,698.33,18.62,5.1,0.5,0.29,0.27,0.45,0.31,39.35,0.02
44137.00,11/02/20,25,m25,FALSE,698.25,18.62,4.96,0.5,0.29,0.27,0.45,0.31,39.35,0.01
44137.00,11/02/20,25,m25,FALSE,697.23,18.62,4.91,0.5,0.29,0.26,0.45,0.31,39.36,0.01
44137.00,11/02/20,25,m25,FALSE,697.55,18.64,4.89,0.5,0.3,0.26,0.45,0.31,39.37,0.01
44137.00,11/02/20,25,m25,FALSE,697.12,18.63,4.82,0.5,0.3,0.26,0.45,0.31,39.37,0.01
44137.00,11/02/20,25,m25,FALSE,695.74,18.6,4.76,0.49,0.3,0.26,0.45,0.31,39.37,0.02
44137.00,11/02/20,25,m25,FALSE,695.83,18.63,4.76,0.49,0.3,0.26,0.45,0.31,39.37,0.02
44137.00,11/02/20,25,m25,FALSE,696.26,18.7,4.76,0.49,0.3,0.26,0.44,0.31,39.37,0.02
44137.00,11/02/20,25,m25,FALSE,697.12,18.77,4.76,0.49,0.3,0.26,0.44,0.31,39.36,0.02
44137.00,11/02/20,25,m25,FALSE,697.71,18.81,4.76,0.49,0.3,0.26,0.44,0.31,39.36,0.02
44137.00,11/02/20,25,m25,FALSE,697.37,18.81,4.76,0.49,0.3,0.26,0.44,0.31,39.36,0.02
44137.00,11/02/20,25,m25,FALSE,697.01,18.86,4.76,0.49,0.3,0.26,0.44,0.31,39.36,0.02
44137.00,11/02/20,25,m25,FALSE,696.68,18.9,4.76,0.49,0.3,0.26,0.44,0.31,39.37,0.02
44137.00,11/02/20,25,m25,FALSE,695.87,18.93,4.77,0.49,0.3,0.26,0.44,0.31,39.37,0.02
44137.00,11/02/20,25,m25,FALSE,694.37,18.99,4.77,0.49,0.3,0.26,0.44,0.31,39.38,0.02
44137.00,11/02/20,25,m25,FALSE,692.86,19.03,4.78,0.49,0.3,0.26,0.44,0.31,39.38,0.02
44137.00,11/02/20,25,m25,FALSE,692.67,19.1,4.82,0.49,0.3,0.26,0.44,0.31,39.38,0.02
44137.00,11/02/20,25,m25,FALSE,692.67,19.14,4.67,0.49,0.3,0.26,0.44,0.31,39.38,0.01
44137.00,11/02/20,25,m25,FALSE,691.79,19.12,4.5,0.49,0.3,0.26,0.44,0.31,39.38,0.01
44137.00,11/02/20,25,m25,FALSE,691.68,19.15,4.62,0.49,0.3,0.27,0.44,0.31,39.38,0.01
44137.00,11/02/20,25,m25,FALSE,692.31,19.2,4.73,0.49,0.3,0.27,0.44,0.31,39.38,0.01
44137.00,11/02/20,25,m25,FALSE,692.48,19.22,4.74,0.49,0.3,0.27,0.44,0.31,39.38,0.01
44137.00,11/02/20,25,m25,FALSE,692.3,19.23,4.57,0.49,0.3,0.27,0.44,0.3,39.39,0.01
44137.00,11/02/20,25,m25,FALSE,692.19,19.23,4.37,0.49,0.29,0.27,0.44,0.3,39.39,0.01
44137.00,11/02/20,25,m25,FALSE,691.81,19.22,4.36,0.49,0.29,0.27,0.44,0.3,39.39,0.01
44137.00,11/02/20,25,m25,FALSE,691.35,19.2,4.36,0.49,0.29,0.27,0.44,0.3,39.39,0.02
44137.00,11/02/20,25,m25,FALSE,691.3,19.22,4.27,0.49,0.29,0.27,0.44,0.3,39.4,0.03
44137.00,11/02/20,25,m25,FALSE,691.14,19.25,4.17,0.49,0.29,0.27,0.43,0.3,39.4,0.03
44137.00,11/02/20,25,m25,FALSE,690.4,19.23,4.06,0.49,0.29,0.26,0.43,0.3,39.4,0.03
44137.00,11/02/20,25,m25,FALSE,689.64,19.21,3.96,0.49,0.29,0.26,0.44,0.3,39.4,0.03
44137.00,11/02/20,25,m25,FALSE,688.64,19.2,3.96,0.49,0.29,0.26,0.44,0.3,39.4,0.03
44137.00,11/02/20,25,m25,FALSE,686.98,19.2,3.96,0.49,0.29,0.26,0.44,0.3,39.41,0.03
44137.00,11/02/20,25,m25,FALSE,685.24,19.19,3.96,0.49,0.29,0.26,0.44,0.3,39.42,0.03
44137.00,11/02/20,25,m25,FALSE,684.01,19.18,3.96,0.49,0.29,0.26,0.44,0.3,39.43,0.03
44137.00,11/02/20,25,m25,FALSE,683.56,19.18,3.96,0.49,0.29,0.26,0.44,0.3,39.43,0.03
44137.00,11/02/20,25,m25,FALSE,683.64,19.19,3.72,0.49,0.29,0.26,0.44,0.29,39.42,0.03
44137.00,11/02/20,25,m25,FALSE,684.54,19.21,3.49,0.49,0.28,0.25,0.44,0.29,39.43,0.03
44137.00,11/02/20,25,m25,FALSE,684.55,19.21,3.48,0.49,0.28,0.26,0.44,0.29,39.43,0.03
44137.00,11/02/20,25,m25,FALSE,683,19.23,3.47,0.49,0.28,0.26,0.43,0.29,39.43,0.03
44137.00,11/02/20,25,m25,FALSE,682.58,19.27,3.46,0.49,0.28,0.26,0.43,0.29,39.43,0.02
44137.00,11/02/20,25,m25,FALSE,683.29,19.29,3.46,0.49,0.28,0.26,0.43,0.29,39.42,0.02
44137.00,11/02/20,25,m25,FALSE,683.97,19.29,3.45,0.49,0.28,0.26,0.43,0.29,39.41,0.02
44137.00,11/02/20,25,m25,FALSE,684.51,19.3,3.46,0.49,0.28,0.27,0.43,0.29,39.4,0.02
44137.00,11/02/20,25,m25,FALSE,684.34,19.31,3.48,0.49,0.28,0.27,0.43,0.29,39.4,0.02
44137.00,11/02/20,25,m25,FALSE,684.21,19.32,3.5,0.49,0.28,0.27,0.43,0.29,39.4,0.02
44137.00,11/02/20,25,m25,FALSE,684.46,19.32,3.49,0.49,0.28,0.27,0.43,0.29,39.4,0.02
44137.00,11/02/20,25,m25,FALSE,684.91,19.32,3.49,0.49,0.28,0.27,0.43,0.29,39.41,0.02
44137.00,11/02/20,25,m25,FALSE,685.56,19.33,3.49,0.48,0.28,0.27,0.43,0.29,39.41,0.02
44137.00,11/02/20,25,m25,FALSE,686.2,19.33,3.49,0.48,0.28,0.26,0.43,0.29,39.4,0.02
44137.00,11/02/20,25,m25,FALSE,686.44,19.34,3.49,0.48,0.28,0.26,0.43,0.29,39.41,0.02
44137.00,11/02/20,25,m25,FALSE,686.26,19.34,3.49,0.48,0.28,0.26,0.43,0.29,39.41,0.02
44137.00,11/02/20,25,m25,FALSE,685.96,19.34,3.5,0.48,0.28,0.26,0.43,0.29,39.41,0.01
44137.00,11/02/20,25,m25,FALSE,684.96,19.33,3.53,0.49,0.28,0.26,0.43,0.29,39.41,0.01
44137.00,11/02/20,25,m25,FALSE,682.84,19.31,3.54,0.49,0.28,0.26,0.44,0.29,39.41,0.01
44137.00,11/02/20,25,m25,FALSE,681.59,19.31,3.54,0.49,0.28,0.26,0.44,0.29,39.42,0.01
44137.00,11/02/20,25,m25,FALSE,682.58,19.32,3.45,0.49,0.28,0.26,0.44,0.29,39.43,0.02
44137.00,11/02/20,25,m25,FALSE,683.29,19.31,3.36,0.49,0.28,0.26,0.44,0.29,39.44,0.02
44137.00,11/02/20,25,m25,FALSE,683.56,19.3,3.37,0.49,0.28,0.26,0.44,0.29,39.44,0.02
44137.00,11/02/20,25,m25,FALSE,684.05,19.29,3.38,0.49,0.28,0.26,0.44,0.29,39.45,0.02
44137.00,11/02/20,25,m25,FALSE,684.24,19.3,3.38,0.49,0.28,0.26,0.44,0.29,39.46,0.02
44137.00,11/02/20,25,m25,FALSE,684.81,19.3,3.39,0.49,0.28,0.26,0.44,0.29,39.47,0.02
44137.00,11/02/20,25,m25,FALSE,685.47,19.31,3.4,0.5,0.28,0.26,0.45,0.29,39.47,0.02
44137.00,11/02/20,25,m25,FALSE,685.97,19.32,3.4,0.5,0.28,0.26,0.45,0.29,39.48,0.02
44137.00,11/02/20,25,m25,FALSE,686.46,19.33,3.4,0.5,0.28,0.26,0.45,0.3,39.49,0.02
44137.00,11/02/20,25,m25,FALSE,686.26,19.32,3.4,0.5,0.28,0.26,0.45,0.3,39.49,0.02
44137.00,11/02/20,25,m25,FALSE,685.07,19.29,3.4,0.5,0.28,0.26,0.45,0.3,39.5,0.02
44137.00,11/02/20,25,m25,FALSE,683.54,19.26,3.4,0.5,0.28,0.26,0.45,0.3,39.51,0.02
44137.00,11/02/20,25,m25,FALSE,683.34,19.26,3.4,0.5,0.28,0.26,0.45,0.3,39.51,0.02
44137.00,11/02/20,25,m25,FALSE,684.3,19.29,3.4,0.5,0.28,0.26,0.45,0.3,39.52,0.02
44137.00,11/02/20,25,m25,FALSE,684.69,19.29,3.4,0.5,0.28,0.26,0.45,0.3,39.51,0.01
44137.00,11/02/20,25,m25,FALSE,684.53,19.3,3.41,0.5,0.28,0.27,0.45,0.3,39.51,0.01
44137.00,11/02/20,25,m25,FALSE,684.56,19.27,3.44,0.5,0.29,0.27,0.46,0.3,39.51,0.01
44137.00,11/02/20,25,m25,FALSE,684.44,19.24,3.72,0.5,0.29,0.27,0.46,0.3,39.51,0.01
44137.00,11/02/20,25,m25,FALSE,683.76,19.22,3.98,0.5,0.29,0.27,0.46,0.31,39.51,0.01
44138.00,11/03/20,25,m25,FALSE,682.1,19.19,3.99,0.5,0.3,0.27,0.46,0.31,39.52,0.01
44138.00,11/03/20,25,m25,FALSE,680.28,19.17,4,0.5,0.3,0.27,0.46,0.31,39.52,0.01
44138.00,11/03/20,25,m25,FALSE,680,19.15,4,0.5,0.3,0.27,0.46,0.31,39.52,0.01
44138.00,11/03/20,25,m25,FALSE,679.91,19.14,3.83,0.5,0.3,0.27,0.46,0.31,39.52,0.01
44138.00,11/03/20,25,m25,FALSE,679.16,19.11,3.68,0.5,0.3,0.27,0.46,0.31,39.52,0.01
44138.00,11/03/20,25,m25,FALSE,678.46,19.09,3.7,0.5,0.3,0.28,0.46,0.31,39.52,0.01
44138.00,11/03/20,25,m25,FALSE,678.5,19.09,3.7,0.5,0.3,0.28,0.46,0.31,39.52,0.01
44138.00,11/03/20,25,m25,FALSE,678.26,19.09,3.7,0.5,0.3,0.28,0.46,0.31,39.53,0.01
44138.00,11/03/20,25,m25,FALSE,677.66,19.09,3.7,0.51,0.3,0.28,0.46,0.31,39.53,0.01
44138.00,11/03/20,25,m25,FALSE,677.4,19.08,3.7,0.51,0.3,0.28,0.46,0.32,39.53,0.01
44138.00,11/03/20,25,m25,FALSE,676.99,19.08,3.7,0.51,0.3,0.28,0.46,0.32,39.54,0.01
44138.00,11/03/20,25,m25,FALSE,676.54,19.08,3.7,0.51,0.31,0.28,0.46,0.32,39.54,0.01
44138.00,11/03/20,25,m25,FALSE,676.89,19.08,3.7,0.51,0.31,0.27,0.46,0.32,39.54,0
44138.00,11/03/20,25,m25,FALSE,678.68,19.08,3.7,0.51,0.31,0.28,0.46,0.32,39.54,0
44138.00,11/03/20,25,m25,FALSE,680.13,19.08,3.63,0.51,0.31,0.28,0.46,0.32,39.54,0.01
44138.00,11/03/20,25,m25,FALSE,680.69,19.07,3.56,0.5,0.31,0.28,0.46,0.32,39.54,0.01
44138.00,11/03/20,25,m25,FALSE,681.21,19.08,3.58,0.5,0.31,0.28,0.46,0.32,39.55,0.01
44138.00,11/03/20,25,m25,FALSE,682.22,19.09,3.59,0.5,0.31,0.28,0.46,0.32,39.55,0.01
44138.00,11/03/20,25,m25,FALSE,683.54,19.09,3.59,0.5,0.31,0.28,0.46,0.32,39.55,0.01
44138.00,11/03/20,25,m25,FALSE,684.29,19.08,3.58,0.5,0.3,0.28,0.46,0.31,39.54,0.01
44138.00,11/03/20,25,m25,FALSE,684.78,19.07,3.56,0.5,0.3,0.28,0.46,0.31,39.54,0
44138.00,11/03/20,25,m25,FALSE,685.34,19.07,3.56,0.51,0.3,0.28,0.46,0.31,39.55,0
44138.00,11/03/20,25,m25,FALSE,685.88,19.07,3.54,0.51,0.29,0.28,0.46,0.31,39.56,0.01
44138.00,11/03/20,25,m25,FALSE,685.25,19.05,3.51,0.5,0.29,0.28,0.46,0.31,39.56,0.01
44138.00,11/03/20,25,m25,FALSE,684.54,19.03,3.5,0.5,0.29,0.27,0.46,0.31,39.57,0.01
44138.00,11/03/20,25,m25,FALSE,685.16,19.03,3.49,0.5,0.29,0.27,0.46,0.3,39.57,0.01
44138.00,11/03/20,25,m25,FALSE,685.24,19.02,3.49,0.5,0.29,0.27,0.46,0.3,39.57,0.01
44138.00,11/03/20,25,m25,FALSE,684.55,18.99,3.49,0.5,0.29,0.27,0.46,0.3,39.56,0.01
44138.00,11/03/20,25,m25,FALSE,684.24,18.98,3.49,0.5,0.28,0.27,0.46,0.3,39.57,0.01
44138.00,11/03/20,25,m25,FALSE,683.85,18.97,3.49,0.5,0.28,0.27,0.46,0.3,39.57,0.01
44138.00,11/03/20,25,m25,FALSE,683.6,18.96,3.49,0.5,0.28,0.27,0.46,0.3,39.58,0.02
44138.00,11/03/20,25,m25,FALSE,683.3,18.93,3.48,0.5,0.28,0.27,0.46,0.3,39.58,0.02
44138.00,11/03/20,25,m25,FALSE,683.61,18.93,3.47,0.5,0.27,0.27,0.46,0.29,39.57,0.01
44138.00,11/03/20,25,m25,FALSE,683.48,18.92,3.47,0.5,0.27,0.27,0.46,0.29,39.57,0.01
44138.00,11/03/20,25,m25,FALSE,681.83,18.9,3.46,0.5,0.27,0.27,0.45,0.29,39.58,0.02
44138.00,11/03/20,25,m25,FALSE,680.91,18.89,3.44,0.5,0.27,0.27,0.45,0.29,39.58,0.02
44138.00,11/03/20,25,m25,FALSE,681.13,18.9,3.42,0.5,0.26,0.27,0.45,0.29,39.58,0.02
44138.00,11/03/20,25,m25,FALSE,682.05,18.91,3.42,0.5,0.26,0.27,0.45,0.29,39.59,0.02
44138.00,11/03/20,25,m25,FALSE,682.32,18.9,3.42,0.5,0.26,0.27,0.45,0.29,39.59,0.02
44138.00,11/03/20,25,m25,FALSE,682.99,18.89,3.42,0.5,0.26,0.27,0.45,0.29,39.58,0.02
44138.00,11/03/20,25,m25,FALSE,684.14,18.89,3.42,0.49,0.27,0.27,0.45,0.29,39.57,0.02
44138.00,11/03/20,25,m25,FALSE,684.2,18.88,3.42,0.49,0.27,0.27,0.45,0.29,39.57,0.02
44138.00,11/03/20,25,m25,FALSE,683.77,18.87,3.42,0.49,0.27,0.27,0.45,0.29,39.56,0.02
44138.00,11/03/20,25,m25,FALSE,683.96,18.86,3.41,0.49,0.27,0.27,0.45,0.29,39.56,0.02
44138.00,11/03/20,25,m25,FALSE,684.69,18.88,3.42,0.49,0.26,0.27,0.45,0.29,39.56,0.02
44138.00,11/03/20,25,m25,FALSE,684.95,18.89,3.42,0.49,0.26,0.27,0.45,0.29,39.56,0.02
44138.00,11/03/20,25,m25,FALSE,684.83,18.9,3.42,0.49,0.27,0.27,0.45,0.29,39.56,0.02
44138.00,11/03/20,25,m25,FALSE,684.95,18.9,3.42,0.5,0.27,0.27,0.45,0.29,39.55,0.02
44138.00,11/03/20,25,m25,FALSE,685.47,18.89,3.43,0.5,0.27,0.27,0.45,0.29,39.54,0.01
44138.00,11/03/20,25,m25,FALSE,685.26,18.88,3.44,0.5,0.27,0.27,0.46,0.29,39.54,0.01
44138.00,11/03/20,25,m25,FALSE,684.61,18.87,3.44,0.5,0.27,0.27,0.46,0.29,39.54,0.01
44138.00,11/03/20,25,m25,FALSE,684.22,18.88,3.44,0.5,0.27,0.27,0.46,0.29,39.53,0.01
44138.00,11/03/20,25,m25,FALSE,684.17,18.88,3.44,0.5,0.27,0.27,0.46,0.3,39.53,0.01
44138.00,11/03/20,25,m25,FALSE,684.57,18.88,3.44,0.5,0.27,0.27,0.46,0.3,39.52,0.01
44138.00,11/03/20,25,m25,FALSE,685.02,18.89,3.44,0.5,0.27,0.27,0.46,0.3,39.52,0.01
44138.00,11/03/20,25,m25,FALSE,685.22,18.9,3.44,0.51,0.27,0.27,0.46,0.3,39.51,0.01
44138.00,11/03/20,25,m25,FALSE,685.02,18.9,3.44,0.51,0.27,0.28,0.47,0.3,39.5,0.01
44138.00,11/03/20,25,m25,FALSE,685.38,18.9,3.44,0.51,0.27,0.28,0.47,0.3,39.5,0.01
44138.00,11/03/20,25,m25,FALSE,686.36,18.89,3.44,0.51,0.27,0.28,0.47,0.3,39.49,0
44138.00,11/03/20,25,m25,FALSE,687.23,18.89,3.45,0.51,0.27,0.28,0.47,0.3,39.49,0
44138.00,11/03/20,25,m25,FALSE,687.17,18.88,3.45,0.51,0.27,0.28,0.47,0.3,39.49,0
44138.00,11/03/20,25,m25,FALSE,686.81,18.87,3.45,0.51,0.27,0.28,0.47,0.3,39.49,0
